iso3;year;gdp_per_capita_usd
MNA;1997;1077.34
MNA;1998;1075.36
MNA;1999;1137.92
MNA;2000;1247.47
MNA;2001;1226.18
MNA;2002;1168.53
MNA;2003;1263.88
MNA;2004;1463.04
MNA;2005;1657.11
MNA;2006;1883.12
MNA;2007;2237.26
MNA;2008;2658.21
MNA;2009;2515.92
MNA;2010;2821.51
MNA;2011;3237.84
MNA;2012;3417.92
MNA;2013;3153.94
MNA;2014;3079.7
MNA;2015;2808.62
MNA;2016;2869.02
MNA;2017;2865.84
MNA;2018;2815.39
MNA;2019;2701.71
MNA;2020;2415.26
MNA;2021;2760.5
MNA;2022;3022.55
MNA;2023;2872.39
MNA;2024;2963.07
MNE;1997;1375.33
MNE;1998;1405.82
MNE;1999;1367.9
MNE;2000;1627.07
MNE;2001;1909.6
MNE;2002;2109.31
MNE;2003;2789.95
MNE;2004;3386.38
MNE;2005;3675.99
MNE;2006;4422.55
MNE;2007;5979.44
MNE;2008;7390.01
MNE;2009;6726.68
MNE;2010;6678.64
MNE;2011;7265.52
MNE;2012;6552.48
MNE;2013;7102.78
MNE;2014;7342.17
MNE;2015;6421.0
MNE;2016;6968.01
MNE;2017;7674.29
MNE;2018;8673.59
MNE;2019;8749.26
MNE;2020;7555.49
MNE;2021;9315.86
MNE;2022;10038.18
MNE;2023;12258.16
MNE;2024;13270.18
MNG;1980;1235.14
MNG;1981;1325.47
MNG;1982;1429.63
MNG;1983;1490.21
MNG;1984;1119.71
MNG;1985;1137.91
MNG;1986;1469.42
MNG;1987;1493.28
MNG;1988;1543.34
MNG;1989;1683.92
MNG;1990;1220.17
MNG;1991;1098.68
MNG;1992;607.81
MNG;1993;354.9
MNG;1994;422.86
MNG;1995;652.67
MNG;1996;595.58
MNG;1997;515.3
MNG;1998;483.88
MNG;1999;448.66
MNG;2000;476.03
MNG;2001;524.45
MNG;2002;570.25
MNG;2003;643.17
MNG;2004;794.15
MNG;2005;994.9
MNG;2006;1329.89
MNG;2007;1627.69
MNG;2008;2127.43
MNG;2009;1703.33
MNG;2010;2625.22
MNG;2011;3736.04
MNG;2012;4328.89
MNG;2013;4340.14
MNG;2014;4126.24
MNG;2015;3838.92
MNG;2016;3619.9
MNG;2017;3645.97
MNG;2018;4107.64
MNG;2019;4347.55
MNG;2020;4001.25
MNG;2021;4517.62
MNG;2022;4993.51
MNG;2023;5838.63
MNG;2024;6750.63
MNP;2002;19227.89
MNP;2003;18938.87
MNP;2004;18924.58
MNP;2005;17015.75
MNP;2006;16314.56
MNP;2007;15914.22
MNP;2008;16430.45
MNP;2009;14369.63
MNP;2010;14771.4
MNP;2011;13598.72
MNP;2012;14013.6
MNP;2013;14632.85
MNP;2014;15945.42
MNP;2015;17665.1
MNP;2016;24225.47
MNP;2017;31225.6
MNP;2018;26509.36
MNP;2019;24496.67
MNP;2020;18220.84
MNP;2021;19455.5
MNP;2022;23785.75
MOZ;1991;288.71
MOZ;1992;205.59
MOZ;1993;205.19
MOZ;1994;196.76
MOZ;1995;191.83
MOZ;1996;244.36
MOZ;1997;287.53
MOZ;1998;320.13
MOZ;1999;354.41
MOZ;2000;327.13
MOZ;2001;304.79
MOZ;2002;313.89
MOZ;2003;339.49
MOZ;2004;400.06
MOZ;2005;436.77
MOZ;2006;457.49
MOZ;2007;507.87
MOZ;2008;592.16
MOZ;2009;547.7
MOZ;2010;496.19
MOZ;2011;618.18
MOZ;2012;685.69
MOZ;2013;686.51
MOZ;2014;697.14
MOZ;2015;610.56
MOZ;2016;441.49
MOZ;2017;470.94
MOZ;2018;517.51
MOZ;2019;519.09
MOZ;2020;462.43
MOZ;2021;509.91
MOZ;2022;578.27
MOZ;2023;622.19
MOZ;2024;656.98
MRT;1961;188.16
MRT;1962;189.0
MRT;1963;188.25
MRT;1964;244.29
MRT;1965;269.96
MRT;1966;273.6
MRT;1967;281.53
MRT;1968;300.94
MRT;1969;276.6
MRT;1970;281.33
MRT;1971;295.99
MRT;1972;335.23
MRT;1973;409.72
MRT;1974;494.29
MRT;1975;550.66
MRT;1976;589.24
MRT;1977;590.23
MRT;1978;577.74
MRT;1979;664.38
MRT;1980;710.92
MRT;1981;728.8
MRT;1982;710.22
MRT;1983;725.17
MRT;1984;649.68
MRT;1985;593.22
MRT;1986;677.36
MRT;1987;745.79
MRT;1988;762.42
MRT;1989;762.28
MRT;1990;772.03
MRT;1991;1061.68
MRT;1992;1036.47
MRT;1993;849.62
MRT;1994;864.6
MRT;1995;904.72
MRT;1996;904.12
MRT;1997;859.28
MRT;1998;821.27
MRT;1999;781.34
MRT;2000;680.91
MRT;2001;651.82
MRT;2002;648.88
MRT;2003;732.02
MRT;2004;823.55
MRT;2005;998.97
MRT;2006;1300.6
MRT;2007;1405.15
MRT;2008;1635.56
MRT;2009;1435.43
MRT;2010;1659.96
MRT;2011;1931.2
MRT;2012;1859.12
MRT;2013;1936.27
MRT;2014;1718.97
MRT;2015;1558.84
MRT;2016;1568.01
MRT;2017;1617.93
MRT;2018;1723.38
MRT;2019;1767.07
MRT;2020;1795.72
MRT;2021;1947.47
MRT;2022;1961.28
MRT;2023;2127.96
MRT;2024;2104.54
MUS;1960;238.25
MUS;1961;281.68
MUS;1962;282.34
MUS;1963;353.11
MUS;1964;297.28
MUS;1965;305.48
MUS;1966;295.96
MUS;1967;304.16
MUS;1968;258.73
MUS;1969;272.71
MUS;1970;271.34
MUS;1971;299.6
MUS;1972;374.0
MUS;1973;467.48
MUS;1974;762.94
MUS;1975;754.83
MUS;1976;787.1
MUS;1977;905.95
MUS;1978;1102.35
MUS;1979;1292.2
MUS;1980;1187.35
MUS;1981;1180.84
MUS;1982;1101.16
MUS;1983;1103.09
MUS;1984;1041.83
MUS;1985;1068.67
MUS;1986;1441.71
MUS;1987;1839.79
MUS;1988;2073.59
MUS;1989;2103.49
MUS;1990;2539.93
MUS;1991;2705.27
MUS;1992;3013.24
MUS;1993;3013.83
MUS;1994;3240.39
MUS;1995;3648.02
MUS;1996;3951.94
MUS;1997;3695.74
MUS;1998;3641.62
MUS;1999;3745.7
MUS;2000;3981.98
MUS;2001;3908.56
MUS;2002;4073.06
MUS;2003;4858.27
MUS;2004;5460.61
MUS;2005;5354.03
MUS;2006;5784.22
MUS;2007;6677.38
MUS;2008;8140.48
MUS;2009;7426.86
MUS;2010;8113.18
MUS;2011;9324.24
MUS;2012;9421.53
MUS;2013;9877.14
MUS;2014;10490.33
MUS;2015;9630.54
MUS;2016;10095.12
MUS;2017;10986.7
MUS;2018;11818.75
MUS;2019;11568.25
MUS;2020;9135.85
MUS;2021;9177.71
MUS;2022;10246.5
MUS;2023;11269.97
MUS;2024;11990.94
MWI;1980;287.47
MWI;1981;276.41
MWI;1982;253.34
MWI;1983;252.44
MWI;1984;239.75
MWI;1985;216.05
MWI;1986;217.87
MWI;1987;207.61
MWI;1988;229.42
MWI;1989;252.2
MWI;1990;286.73
MWI;1991;325.75
MWI;1992;258.39
MWI;1993;293.02
MWI;1994;169.2
MWI;1995;200.36
MWI;1996;320.66
MWI;1997;366.95
MWI;1998;236.05
MWI;1999;233.94
MWI;2000;224.22
MWI;2001;215.47
MWI;2002;428.21
MWI;2003;383.35
MWI;2004;404.67
MWI;2005;414.36
MWI;2006;440.82
MWI;2007;475.18
MWI;2008;554.05
MWI;2009;625.87
MWI;2010;683.12
MWI;2011;763.06
MWI;2012;558.46
MWI;2013;496.95
MWI;2014;529.51
MWI;2015;539.61
MWI;2016;450.51
MWI;2017;495.77
MWI;2018;533.2
MWI;2019;580.89
MWI;2020;602.51
MWI;2021;617.45
MWI;2022;604.27
MWI;2023;633.21
MWI;2024;522.37
MYS;1960;240.85
MYS;1961;232.94
MYS;1962;238.84
MYS;1963;291.8
MYS;1964;302.93
MYS;1965;326.44
MYS;1966;338.57
MYS;1967;335.43
MYS;1968;342.44
MYS;1969;368.39
MYS;1970;379.63
MYS;1971;407.2
MYS;1972;472.36
MYS;1973;700.73
MYS;1974;847.81
MYS;1975;810.57
MYS;1976;940.44
MYS;1977;1091.71
MYS;1978;1326.89
MYS;1979;1679.88
MYS;1980;1886.12
MYS;1981;1866.1
MYS;1982;1937.75
MYS;1983;2124.29
MYS;1984;2299.81
MYS;1985;2045.57
MYS;1986;1759.73
MYS;1987;1977.13
MYS;1988;2099.95
MYS;1989;2243.6
MYS;1990;2468.69
MYS;1991;2679.2
MYS;1992;3141.43
MYS;1993;3462.0
MYS;1994;3757.65
MYS;1995;4363.14
MYS;1996;4837.17
MYS;1997;4678.56
MYS;1998;3294.31
MYS;1999;3527.82
MYS;2000;4083.53
MYS;2001;3943.8
MYS;2002;4184.03
MYS;2003;4465.32
MYS;2004;4939.25
MYS;2005;5555.58
MYS;2006;6158.41
MYS;2007;7168.93
MYS;2008;8371.82
MYS;2009;7191.43
MYS;2010;8899.35
MYS;2011;10217.11
MYS;2012;10600.57
MYS;2013;10713.64
MYS;2014;11013.31
MYS;2015;9648.68
MYS;2016;9476.53
MYS;2017;9862.55
MYS;2018;10901.8
MYS;2019;10920.19
MYS;2020;9957.53
MYS;2021;10903.1
MYS;2022;11754.57
MYS;2023;11386.04
MYS;2024;11874.43
NAC;1960;2933.33
NAC;1961;2985.35
NAC;1962;3148.48
NAC;1963;3276.24
NAC;1964;3473.16
NAC;1965;3722.18
NAC;1966;4035.88
NAC;1967;4223.19
NAC;1968;4570.75
NAC;1969;4902.69
NAC;1970;5130.46
NAC;1971;5506.32
NAC;1972;5999.16
NAC;1973;6642.72
NAC;1974;7209.11
NAC;1975;7775.53
NAC;1976;8615.91
NAC;1977;9403.39
NAC;1978;10427.52
NAC;1979;11518.75
NAC;1980;12441.49
NAC;1981;13820.19
NAC;1982;14247.35
NAC;1983;15341.79
NAC;1984;16808.92
NAC;1985;17838.58
NAC;1986;18625.66
NAC;1987;19679.34
NAC;1988;21180.35
NAC;1989;22652.66
NAC;1990;23653.5
NAC;1991;24094.13
NAC;1992;24974.74
NAC;1993;25772.07
NAC;1994;26931.65
NAC;1995;27897.93
NAC;1996;29112.25
NAC;1997;30518.07
NAC;1998;31691.94
NAC;1999;33320.94
NAC;2000;35151.37
NAC;2001;35831.45
NAC;2002;36652.01
NAC;2003;38395.55
NAC;2004;40788.49
NAC;2005;43368.6
NAC;2006;45741.33
NAC;2007;47727.77
NAC;2008;48398.38
NAC;2009;46581.42
NAC;2010;48545.81
NAC;2011;50252.02
NAC;2012;51812.87
NAC;2013;53240.37
NAC;2014;54742.84
NAC;2015;55534.46
NAC;2016;56416.79
NAC;2017;58555.9
NAC;2018;61228.2
NAC;2019;63306.81
NAC;2020;62319.87
NAC;2021;69532.9
NAC;2022;75769.7
NAC;2023;79647.64
NAC;2024;82808.12
NAM;1980;2467.81
NAM;1981;2266.91
NAM;1982;2097.09
NAM;1983;2214.34
NAM;1984;1830.47
NAM;1985;1466.18
NAM;1986;1599.4
NAM;1987;1969.42
NAM;1988;2062.58
NAM;1989;1966.83
NAM;1990;2037.48
NAM;1991;2116.91
NAM;1992;2346.86
NAM;1993;2154.96
NAM;1994;2355.9
NAM;1995;2483.2
NAM;1996;2423.4
NAM;1997;2459.65
NAM;1998;2235.25
NAM;1999;2177.79
NAM;2000;2156.68
NAM;2001;1915.59
NAM;2002;1772.08
NAM;2003;2569.25
NAM;2004;3403.15
NAM;2005;3685.77
NAM;2006;4017.18
NAM;2007;4379.04
NAM;2008;4204.79
NAM;2009;4302.91
NAM;2010;5418.22
NAM;2011;5834.79
NAM;2012;5942.65
NAM;2013;5346.62
NAM;2014;5378.32
NAM;2015;4774.11
NAM;2016;4395.69
NAM;2017;5143.96
NAM;2018;5308.61
NAM;2019;4731.92
NAM;2020;3878.59
NAM;2021;4412.84
NAM;2022;4349.8
NAM;2023;4225.99
NAM;2024;4501.85
NCL;1965;1713.14
NCL;1966;1713.7
NCL;1967;1826.17
NCL;1968;2124.46
NCL;1969;2509.41
NCL;1970;3281.71
NCL;1971;3615.15
NCL;1972;4225.84
NCL;1973;4318.14
NCL;1974;4848.94
NCL;1975;5940.93
NCL;1976;5618.33
NCL;1977;5792.71
NCL;1978;5779.04
NCL;1979;7069.54
NCL;1980;7892.72
NCL;1981;6422.07
NCL;1982;5912.38
NCL;1983;5315.11
NCL;1984;5051.73
NCL;1985;5334.83
NCL;1986;7374.69
NCL;1987;8983.36
NCL;1988;12301.19
NCL;1989;12701.83
NCL;1990;14334.68
NCL;1991;14642.52
NCL;1992;15713.72
NCL;1993;14787.22
NCL;1994;15534.31
NCL;1995;18107.89
NCL;1996;17592.05
NCL;1997;15704.96
NCL;1998;16614.6
NCL;1999;16692.68
NCL;2000;15329.73
NCL;2001;14482.36
NCL;2002;16104.55
NCL;2003;20768.11
NCL;2004;24475.65
NCL;2005;25528.29
NCL;2006;28193.25
NCL;2007;35177.65
NCL;2008;35723.9
NCL;2009;33836.49
NCL;2010;35798.91
NCL;2011;38835.94
NCL;2012;35559.57
NCL;2013;36671.16
NCL;2014;37816.96
NCL;2015;30858.72
NCL;2016;30782.85
NCL;2017;32354.71
NCL;2018;34902.9
NCL;2019;33411.34
NCL;2020;33270.33
NCL;2021;35311.55
NCL;2022;33516.36
NCL;2023;33701.89
NCL;2024;29213.19
NER;1960;128.25
NER;1961;134.64
NER;1962;143.15
NER;1963;153.32
NER;1964;148.08
NER;1965;166.28
NER;1966;168.6
NER;1967;155.38
NER;1968;145.61
NER;1969;138.29
NER;1970;139.76
NER;1971;145.21
NER;1972;151.44
NER;1973;187.85
NER;1974;198.29
NER;1975;197.23
NER;1976;194.79
NER;1977;229.81
NER;1978;306.83
NER;1979;354.17
NER;1980;408.82
NER;1981;343.39
NER;1982;309.8
NER;1983;268.77
NER;1984;211.47
NER;1985;202.37
NER;1986;259.56
NER;1987;295.33
NER;1988;292.59
NER;1989;271.27
NER;1990;423.89
NER;1991;384.44
NER;1992;384.03
NER;1993;335.43
NER;1994;206.21
NER;1995;237.02
NER;1996;239.49
NER;1997;220.56
NER;1998;246.09
NER;1999;228.27
NER;2000;194.77
NER;2001;205.42
NER;2002;225.29
NER;2003;265.23
NER;2004;283.47
NER;2005;318.64
NER;2006;333.35
NER;2007;387.17
NER;2008;475.04
NER;2009;461.13
NER;2010;474.43
NER;2011;510.76
NER;2012;528.51
NER;2013;552.1
NER;2014;565.31
NER;2015;485.66
NER;2016;499.91
NER;2017;529.93
NER;2018;576.93
NER;2019;541.27
NER;2020;575.45
NER;2021;609.59
NER;2022;613.61
NER;2023;647.93
NER;2024;729.86
NGA;1960;93.14
NGA;1961;97.14
NGA;1962;104.53
NGA;1963;107.68
NGA;1964;113.3
NGA;1965;117.29
NGA;1966;124.38
NGA;1967;99.5
NGA;1968;97.34
NGA;1969;121.44
NGA;1970;224.46
NGA;1971;160.48
NGA;1972;209.45
NGA;1973;252.37
NGA;1974;402.84
NGA;1975;438.08
NGA;1976;556.39
NGA;1977;535.97
NGA;1978;526.9
NGA;1979;660.99
NGA;1980;870.36
NGA;1981;2162.21
NGA;1982;1821.53
NGA;1983;1207.07
NGA;1984;890.43
NGA;1985;868.64
NGA;1986;628.25
NGA;1987;587.96
NGA;1988;539.54
NGA;1989;465.49
NGA;1990;556.38
NGA;1991;596.94
NGA;1992;508.52
NGA;1993;539.57
NGA;1994;744.88
NGA;1995;1271.62
NGA;1996;1632.72
NGA;1997;1720.28
NGA;1998;1822.47
NGA;1999;480.67
NGA;2000;547.32
NGA;2001;566.43
NGA;2002;712.16
NGA;2003;763.39
NGA;2004;962.48
NGA;2005;1211.38
NGA;2006;1599.54
NGA;2007;1815.53
NGA;2008;2154.11
NGA;2009;1820.49
